sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.1009;-0.829;8.0361;-0.664;5.3107;8.2174;-3.1003;-6.1984;-2.1535;-0.1228;0.3182;0.7864;240.0;-21.8;-29.2;-20.2;130.97;-23.08;6.59;2.0;53.928;19.51942;-96.915504;4351.61;2.7;32.258064;19 / 19;84.0;53.0;3.775;865802;2014-11-08 14:08:45:599
-2.1452;3.8762;11.0756;-2.6927;-2.3769;9.1253;-0.1295;5.5719;1.7253;-0.0924;0.1076;-0.2037;226.0;-2.5;-17.8;-36.4;147.46;2.33;16.85;2.0;51.839;19.51942;-96.915504;4351.61;2.7;32.258064;19 / 19;84.0;53.0;3.775;866303;2014-11-08 14:08:46:100
-1.8226;1.1271;6.7014;-0.4591;4.02;8.9331;-1.3305;-4.0625;-1.7481;1.0123;-0.9835;2.0408;269.0;-25.7;-23.0;-24.7;126.84;-12.86;14.16;2.0;54.736;19.51942;-96.915504;4351.61;2.7;32.258064;19 / 19;84.0;53.0;3.775;866803;2014-11-08 14:08:46:600
-2.2535;0.7817;8.0499;-1.961;0.614;9.5889;0.1833;0.5268;-0.0792;-0.722;0.9563;-2.4048;279.0;-11.8;-20.9;-33.1;136.1;-3.59;11.56;2.0;52.245;19.519407;-96.915504;4348.39;2.7;29.032257;19 / 19;84.0;53.0;3.775;867303;2014-11-08 14:08:47:100
-5.6348;0.92;12.0141;-2.6503;0.2784;9.4376;-2.6721;-0.328;1.8402;0.7763;-0.1254;1.6152;212.0;-5.8;-18.3;-34.3;143.49;5.51;16.59;2.0;53.652;19.519407;-96.915504;4348.39;2.7;29.032257;19 / 19;84.0;53.0;3.775;867803;2014-11-08 14:08:47:600
-1.2989;-0.8314;11.658;-1.032;4.2325;8.7859;-0.1124;-5.1201;1.238;-1.7308;0.1555;-0.3044;231.0;-19.8;-23.7;-26.7;119.69;-29.45;7.62;2.0;53.554;19.5194;-96.9155;4348.39;2.7;32.258064;19 / 19;84.0;53.0;3.775;868303;2014-11-08 14:08:48:100
-1.5526;2.8186;10.4208;-2.7736;-1.6852;9.2541;0.9109;3.6191;2.1286;0.0232;0.229;-0.0328;201.0;-1.3;-17.2;-37.4;154.95;10.18;15.33;2.0;52.465;19.5194;-96.9155;4348.39;2.7;32.258064;19 / 19;84.0;53.0;3.775;868803;2014-11-08 14:08:48:600
-3.5895;-0.565;6.9414;-1.0361;3.1047;9.2443;-1.2773;-3.3525;-0.8898;0.1766;-0.1364;0.273;241.0;-17.8;-26.1;-26.1;129.47;-18.46;6.4;2.0;52.58;19.519392;-96.9155;4341.94;2.7;32.258064;19 / 19;84.0;53.0;3.775;869303;2014-11-08 14:08:49:100
-3.2016;0.9619;9.1692;-2.1356;-0.4447;9.561;0.0838;0.9559;-1.6403;-0.7997;0.6173;-1.3683;279.0;-4.1;-21.7;-33.7;154.23;2.6;12.59;2.0;53.965;19.519392;-96.9155;4341.94;2.7;32.258064;19 / 19;84.0;53.0;3.775;869803;2014-11-08 14:08:49:600
-2.3804;2.5001;12.5157;-2.0728;-1.4759;9.4708;-1.6867;2.6198;1.114;0.33;-0.9137;1.6946;263.0;-9.0;-15.1;-36.6;137.49;10.08;15.99;2.0;55.517;19.519384;-96.91549;4345.16;1.8;29.032257;19 / 19;84.0;53.0;3.775;870304;2014-11-08 14:08:50:101
-1.7729;-1.564;11.1181;-0.2777;4.5596;8.6778;-0.9637;-5.7992;-1.2982;-1.6338;0.3153;-0.4751;284.0;-23.2;-22.6;-27.1;120.41;-25.28;3.64;2.0;57.064;19.519384;-96.91549;4345.16;1.8;29.032257;19 / 19;84.0;53.0;3.775;870804;2014-11-08 14:08:50:601
-2.1745;2.3655;9.6486;-2.4421;-2.4362;9.18;1.4862;4.2049;1.1373;-0.1324;0.2842;-0.424;293.0;-3.8;-14.7;-38.0;147.61;10.61;14.73;2.0;53.6;19.519379;-96.91549;4345.16;2.7;29.032257;18 / 19;84.0;53.0;3.775;871304;2014-11-08 14:08:51:101
-3.2813;0.2909;10.1101;-1.1249;0.6841;9.7179;-0.3129;0.3191;3.6585;2.0786;-1.6711;0.7329;310.0;-23.4;-15.9;-33.4;117.48;-4.0;6.6;2.0;57.364;19.519379;-96.91549;4345.16;2.7;29.032257;18 / 19;84.0;53.0;3.775;871804;2014-11-08 14:08:51:601
-0.4052;0.334;9.1614;-1.1185;0.8181;9.7083;1.4465;-0.6397;-0.4822;-1.5848;0.8338;-1.1819;347.0;-25.7;-14.6;-28.6;101.3;-18.16;-0.36;2.0;53.519;19.519377;-96.91548;4338.71;1.8;32.258064;18 / 19;84.0;53.0;3.775;872304;2014-11-08 14:08:52:101
-2.1614;-1.0888;10.6614;-1.8626;-1.8536;9.448;0.9768;2.2828;1.2139;0.9276;0.0157;0.5912;301.0;-14.8;-12.3;-35.8;129.56;10.9;11.15;2.0;53.75;19.519377;-96.91548;4338.71;1.8;32.258064;18 / 19;84.0;53.0;3.775;872805;2014-11-08 14:08:52:602
-2.1572;0.0778;10.061;-2.2071;0.8714;9.5152;-0.2912;-1.1144;-0.2772;-1.0032;0.1025;0.2519;343.0;-18.9;-7.5;-33.0;109.08;-10.42;13.58;2.0;55.831;19.519377;-96.91548;4338.71;1.8;32.258064;19 / 19;84.0;53.0;3.775;873306;2014-11-08 14:08:53:103
-0.7362;-0.1233;9.9126;-1.6849;-0.3942;9.6528;0.2382;-0.117;-0.0514;0.5324;-0.0016;-0.8269;331.0;-20.6;-9.4;-34.2;111.88;3.77;11.11;2.0;56.484;19.519377;-96.91548;4338.71;1.8;32.258064;19 / 19;84.0;53.0;3.775;873806;2014-11-08 14:08:53:603
-1.4539;-0.0826;9.3865;-1.3375;0.2391;9.7121;0.4067;0.6312;-0.0383;0.4136;0.0245;0.0381;337.0;-19.6;-13.7;-33.0;116.7;-1.14;8.52;2.0;55.203;19.519377;-96.91548;4338.71;1.8;32.258064;19 / 19;84.0;53.0;3.775;874306;2014-11-08 14:08:54:103
-1.4904;0.5471;9.5594;-1.4056;0.1056;9.7048;0.1115;0.7617;0.1539;-0.2378;0.0242;-0.0804;334.0;-20.5;-13.7;-32.2;115.99;-4.05;8.46;2.0;53.678;19.519377;-96.91548;4338.71;1.8;32.258064;19 / 19;84.0;53.0;3.775;874807;2014-11-08 14:08:54:604
-1.3958;0.3938;9.0567;-1.4433;0.3197;9.6946;0.5083;0.049;-0.3339;-0.1957;0.0293;-0.0796;337.0;-20.5;-12.9;-32.6;116.01;-1.87;8.47;2.0;53.131;19.519377;-96.91548;4338.71;1.8;32.258064;19 / 19;84.0;53.0;3.775;875307;2014-11-08 14:08:55:104
-2.6025;0.1927;9.5026;-1.9308;-0.5189;9.6007;-1.1733;0.3651;-0.489;-0.1872;-0.012;2.2416;314.0;-21.7;8.2;-33.9;89.74;3.77;10.15;2.0;54.883;19.519377;-96.91548;4338.71;1.8;32.258064;19 / 19;84.0;53.0;3.775;875807;2014-11-08 14:08:55:604
-3.2531;2.4349;11.8184;-3.4542;2.8434;8.7266;-2.3081;1.2662;4.1524;1.2189;0.8583;0.2698;227.0;-8.6;15.0;-37.4;43.08;-8.85;15.64;2.0;56.429;19.519377;-96.91548;4338.71;1.8;32.258064;19 / 19;84.0;53.0;3.775;876308;2014-11-08 14:08:56:105
-3.7846;7.6022;-0.504;-5.4836;8.0379;-1.2215;1.7253;1.0606;2.1522;2.0711;-1.1611;1.6863;107.0;11.4;-35.1;-20.5;124.06;-55.05;102.56;2.0;56.093;19.519377;-96.91548;4338.71;1.8;32.258064;19 / 19;84.0;53.0;3.775;876808;2014-11-08 14:08:56:605
-5.9322;11.5909;-0.9002;-3.9722;8.9325;-0.7763;-1.7404;-0.7611;-1.7304;0.3933;-0.1949;-0.2485;105.0;-11.1;-39.3;-12.5;162.14;-63.11;101.85;2.0;53.893;19.519367;-96.91548;4341.94;0.0;32.258064;19 / 19;84.0;53.0;3.775;877308;2014-11-08 14:08:57:105
-8.8735;13.1095;1.2671;-4.679;8.5963;0.6175;-1.0156;0.7986;-1.1107;-0.1419;-1.1667;1.2006;135.0;-7.4;-39.3;-15.9;143.91;-61.23;82.48;2.0;53.455;19.519367;-96.91548;4341.94;0.0;32.258064;19 / 19;84.0;53.0;3.775;877808;2014-11-08 14:08:57:605
-2.2924;8.108;1.8256;-5.8712;7.7604;1.2144;-2.4223;-3.9686;0.8488;-0.999;-1.9857;-0.4301;97.0;-0.6;-40.4;-12.2;156.63;-51.99;99.65;2.0;50.336;19.519367;-96.91548;4341.94;0.0;32.258064;19 / 19;84.0;53.0;3.775;878308;2014-11-08 14:08:58:105
-3.9217;2.8593;10.9212;-3.3732;1.3727;9.1053;-2.4435;0.7821;1.1658;-0.5329;-0.6107;-0.319;358.0;-13.3;-17.2;-33.1;119.04;-8.05;20.33;2.0;55.471;19.519367;-96.91548;4341.94;0.0;32.258064;19 / 19;84.0;53.0;3.775;878808;2014-11-08 14:08:58:605
-1.397;1.2037;9.3889;-1.8989;1.7044;9.4689;0.8928;-0.788;-0.2554;0.2218;-0.016;0.8136;350.0;-20.9;-15.8;-31.9;117.41;-6.81;12.2;2.0;56.129;19.519367;-96.91548;4341.94;0.0;32.258064;17 / 18;84.0;53.0;3.775;879309;2014-11-08 14:08:59:106
-1.1049;1.5431;9.3302;-1.2847;1.3847;9.623;0.0679;-0.0356;-0.2635;-0.1073;-0.0072;-0.1955;341.0;-23.7;-11.9;-31.5;105.25;-8.86;7.69;2.0;51.817;19.519367;-96.91548;4341.94;0.0;32.258064;17 / 18;84.0;53.0;3.775;879810;2014-11-08 14:08:59:607
-1.0612;1.0439;9.3931;-1.5419;1.4354;9.5777;0.5184;-0.2808;-0.1188;0.1111;0.0293;-0.1284;345.0;-23.7;-10.7;-31.5;103.67;-8.42;9.15;2.0;54.122;19.519367;-96.91548;4341.94;0.0;32.258064;16 / 17;84.0;53.0;3.775;880311;2014-11-08 14:09:00:108
-1.4874;1.3569;9.4583;-1.5981;1.3409;9.5822;0.1628;-0.0929;-0.1455;0.045;0.0213;-0.0232;346.0;-22.9;-11.1;-31.5;103.89;-8.59;9.48;2.0;53.763;19.519367;-96.91548;4341.94;0.0;32.258064;16 / 17;84.0;53.0;3.775;880811;2014-11-08 14:09:00:608
-1.4162;1.1289;9.3571;-1.6174;1.3061;9.5838;0.1803;-0.3125;-0.3703;0.0115;0.0224;-0.1092;347.0;-22.9;-11.1;-32.3;104.44;-7.65;9.58;2.0;50.614;19.519367;-96.91548;4341.94;0.0;32.258064;16 / 17;84.0;53.0;3.775;881312;2014-11-08 14:09:01:109
-1.3755;0.9655;9.2476;-1.5817;1.2278;9.6001;0.1823;-0.1888;-0.1831;0.0834;0.0152;-0.0487;346.0;-22.8;-11.1;-32.3;104.88;-7.21;9.46;2.0;51.57;19.519367;-96.91548;4341.94;0.0;32.258064;16 / 17;84.0;53.0;3.775;881812;2014-11-08 14:09:01:609
-1.5544;1.0223;9.2991;-1.6223;1.0912;9.6098;0.2175;0.1376;-0.1395;0.0546;0.0282;-0.0045;349.0;-22.7;-11.1;-32.3;105.45;-6.6;9.57;2.0;50.972;19.519367;-96.91548;4341.94;0.0;32.258064;16 / 17;84.0;53.0;3.775;882314;2014-11-08 14:09:02:111
-1.2941;1.4024;9.7588;-1.6652;1.142;9.5965;0.2867;-0.2579;-0.4267;0.1068;0.0266;-0.13;351.0;-21.9;-11.1;-32.3;105.87;-6.63;9.87;2.0;53.108;19.519367;-96.91548;4341.94;0.0;32.258064;16 / 17;84.0;53.0;3.775;882815;2014-11-08 14:09:02:612
-1.6143;1.06;9.2506;-1.3773;1.3196;9.6194;0.1473;0.1176;-0.343;-0.0061;-0.029;-0.0162;351.0;-22.1;-12.7;-31.9;109.01;-7.59;8.61;2.0;61.731;19.519375;-96.91548;4338.71;0.0;32.258064;16 / 17;84.0;53.0;3.775;883315;2014-11-08 14:09:03:112
-1.257;1.2073;9.3224;-1.3087;1.2794;9.6344;0.3391;-0.1259;-0.2641;-0.0828;0.0344;-0.1585;350.0;-22.3;-13.5;-31.5;109.03;-7.75;7.72;2.0;63.1;19.519375;-96.91548;4338.71;0.0;32.258064;16 / 17;84.0;53.0;3.775;883815;2014-11-08 14:09:03:612
-1.3443;1.0032;9.3152;-1.3201;1.264;9.6348;0.1559;-0.1022;-0.2891;-3.0E-4;0.0413;-0.0197;347.0;-21.8;-14.3;-31.5;112.16;-6.85;7.8;2.0;61.884;19.519375;-96.91548;4338.71;0.0;32.258064;17 / 17;84.0;53.0;3.775;884315;2014-11-08 14:09:04:112
-1.1103;1.1791;9.4816;-1.3269;1.185;9.6439;0.1459;0.145;-0.112;0.102;0.024;0.0093;345.0;-21.8;-14.3;-31.1;112.07;-6.94;7.83;2.0;61.51;19.519375;-96.91548;4338.71;0.0;32.258064;17 / 17;84.0;53.0;3.775;884815;2014-11-08 14:09:04:612
-0.1287;-0.0449;8.5246;-1.0133;1.734;9.5988;0.2651;-1.2468;-0.5098;-0.3657;-0.4708;-1.0469;331.0;-20.7;-20.4;-30.7;112.66;-8.34;7.51;2.0;62.036;19.519375;-96.91548;4338.71;0.0;32.258064;17 / 17;84.0;53.0;3.775;885315;2014-11-08 14:09:05:112
-0.9032;1.1911;9.426;-0.1311;0.2285;9.8031;-1.0684;1.5097;-0.2856;0.6639;0.4906;0.6575;306.0;-18.6;-21.5;-28.6;136.35;-1.34;0.77;2.0;66.137;19.519375;-96.91548;4338.71;0.0;32.258064;17 / 17;84.0;53.0;3.775;885815;2014-11-08 14:09:05:612
-2.4834;-0.3214;7.4945;-1.0633;2.2629;9.4826;-1.4201;-2.5843;-1.9881;0.4248;0.5531;1.0405;304.0;-24.3;-11.4;-29.5;108.47;-10.7;4.29;2.0;56.981;19.519375;-96.91548;4338.71;0.0;32.258064;18 / 18;84.0;53.0;3.775;886317;2014-11-08 14:09:06:114
-1.8663;1.7968;10.5046;-1.2735;1.6414;9.5841;-0.5928;0.1554;0.9205;0.3342;-0.1816;0.3316;277.0;-21.4;11.2;-33.3;57.78;-9.64;7.57;2.0;59.621;19.519375;-96.91548;4338.71;0.0;32.258064;18 / 18;84.0;53.0;3.775;886817;2014-11-08 14:09:06:614
-1.3306;-0.2119;8.2265;-0.017;2.4204;9.5032;-1.3136;-2.6323;-1.2768;0.6772;0.3838;1.0285;280.0;-20.6;16.6;-33.4;41.35;-12.4;-0.23;2.0;65.457;19.519375;-96.91548;4338.71;0.0;32.258064;18 / 18;84.0;53.0;3.775;887334;2014-11-08 14:09:07:131
-1.4263;1.1055;9.9952;-0.1953;-0.4659;9.7936;-1.2311;1.5714;0.2016;-0.4914;0.0905;1.2871;201.0;3.7;31.7;-29.3;353.62;2.72;1.14;2.0;53.641;19.519375;-96.91548;4338.71;0.0;32.258064;18 / 18;84.0;53.0;3.775;887834;2014-11-08 14:09:07:631
-2.8276;-1.4078;12.293;-1.1;0.7514;9.7158;-1.7275;-2.1591;2.5773;1.7382;0.0407;0.2953;163.0;19.9;22.1;-26.2;320.33;4.06;7.3;2.0;51.758;19.519375;-96.91548;4338.71;0.0;32.258064;18 / 18;84.0;53.0;3.775;888335;2014-11-08 14:09:08:132
-2.4852;0.65;12.0704;-1.6903;0.5336;9.6451;-0.7949;0.1165;2.4252;-1.326;0.0999;-1.7734;164.0;23.4;20.2;-27.1;320.25;-3.12;9.94;2.0;51.936;19.519375;-96.91548;4338.71;0.0;32.258064;18 / 18;84.0;53.0;3.775;888836;2014-11-08 14:09:08:633
-1.8076;0.3753;9.1734;-2.0559;-0.5459;9.5732;0.2482;0.9212;-0.3998;0.5068;0.1092;0.8573;207.0;22.3;27.6;-21.8;336.61;8.43;8.81;2.0;51.778;19.519375;-96.91548;4338.71;0.0;32.258064;18 / 18;84.0;53.0;3.775;889336;2014-11-08 14:09:09:133
-3.7769;1.5784;8.1576;-1.5358;1.2359;9.6065;-2.241;0.3425;-1.4488;1.1534;-0.1886;0.4306;239.0;27.9;10.3;-24.2;299.44;-7.24;9.08;2.0;55.777;19.519375;-96.91548;4338.71;0.0;32.258064;18 / 18;84.0;53.0;3.775;889836;2014-11-08 14:09:09:633
-4.2521;-0.7673;6.7708;-1.6381;1.3578;9.5731;-2.614;-2.1252;-2.8023;-1.1721;-0.2887;-0.8804;318.0;28.5;11.9;-28.6;274.55;-10.88;5.27;2.0;57.581;19.519375;-96.91548;4338.71;0.0;32.258064;18 / 18;84.0;53.0;3.775;890336;2014-11-08 14:09:10:133
-4.7956;2.1458;13.1549;-2.1536;-0.8556;9.5289;-2.642;3.0014;3.626;0.4285;-0.0272;0.4029;350.0;11.4;36.0;-19.6;351.85;2.29;11.09;2.0;56.43;19.519375;-96.91548;4338.71;0.0;32.258064;18 / 18;84.0;53.0;3.775;890836;2014-11-08 14:09:10:633
-1.643;0.0928;7.8278;2.6005;3.6377;8.7278;-4.2435;-3.5449;-0.9;0.1542;-1.2804;1.5508;384.0;25.4;-3.9;-29.4;276.98;-21.77;-16.59;2.0;56.823;19.519375;-96.91548;4338.71;0.0;32.258064;18 / 18;84.0;53.0;3.775;891336;2014-11-08 14:09:11:133
-2.211;2.5798;11.7029;-2.6353;-2.0274;9.2258;0.4243;4.6071;2.4771;-0.8679;0.4293;-1.1979;479.0;15.8;35.1;-13.3;338.98;11.93;15.94;2.0;57.719;19.519375;-96.91548;4338.71;0.0;32.258064;18 / 18;84.0;53.0;3.775;891837;2014-11-08 14:09:11:634
-3.9875;-1.6035;7.4532;-1.4407;3.9498;8.8597;-2.5468;-5.5533;-1.4065;1.9305;-0.3087;2.0791;437.0;24.9;18.8;-24.4;312.79;3.26;13.51;2.0;54.166;19.519375;-96.91548;4338.71;0.0;32.258064;18 / 18;84.0;53.0;3.775;892337;2014-11-08 14:09:12:134
-3.6021;-0.6105;10.5931;-1.693;2.7259;9.2668;-1.9091;-3.3364;1.3263;-1.6253;0.5811;-2.7023;455.0;25.8;13.5;-29.4;318.13;-22.35;6.68;2.0;54.042;19.519375;-96.91548;4338.71;0.0;32.258064;18 / 18;84.0;53.0;3.775;892837;2014-11-08 14:09:12:634
-4.9135;-1.7669;10.3172;0.7405;5.2718;8.2359;-5.654;-7.0387;2.0813;2.06;-0.6938;2.7436;382.0;19.9;30.5;-19.5;334.83;-15.99;8.86;2.0;51.489;19.519384;-96.91548;4335.48;1.8;29.032257;18 / 18;84.0;53.0;3.775;893337;2014-11-08 14:09:13:134
0.8859;-0.6967;10.3082;3.5673;5.385;7.3787;-2.6815;-6.0818;2.9295;-1.8826;0.1427;0.2333;375.0;26.7;0.2;-29.2;276.36;-44.88;-30.36;2.0;53.749;19.519384;-96.91548;4335.48;1.8;29.032257;18 / 18;84.0;53.0;3.775;893837;2014-11-08 14:09:13:634
-4.537;3.5434;12.3684;-0.6182;4.3775;8.7536;-3.9188;-0.834;3.6148;1.2099;-0.1092;0.7854;377.0;26.1;18.6;-22.7;315.94;-15.54;4.37;2.0;49.636;19.519384;-96.91548;4335.48;1.8;29.032257;18 / 18;84.0;53.0;3.775;894337;2014-11-08 14:09:14:134
-0.5375;4.2006;5.8107;-0.1105;8.0522;5.5964;-0.427;-3.8516;0.2143;0.1265;-0.1302;-0.2645;290.0;34.9;-11.1;-17.4;283.38;-55.19;1.13;2.0;53.319;19.519384;-96.91548;4335.48;1.8;29.032257;18 / 18;84.0;53.0;3.775;894837;2014-11-08 14:09:14:634
-2.4876;5.6383;6.9252;-1.6341;7.1104;6.553;-0.8534;-1.4721;0.3722;0.3657;-0.0818;-1.0988;294.0;34.9;-2.6;-21.7;300.96;-45.56;11.01;2.0;52.056;19.519392;-96.91549;4332.26;1.8;32.258064;18 / 18;84.0;53.0;3.775;895337;2014-11-08 14:09:15:134
-5.8957;8.3719;8.77;-2.4896;6.9653;6.4387;-3.4061;1.4066;2.3312;-0.0445;0.7119;0.7055;290.0;33.7;0.3;-23.5;315.64;-45.26;21.14;2.0;51.555;19.519392;-96.91549;4332.26;1.8;32.258064;18 / 18;84.0;53.0;3.775;895837;2014-11-08 14:09:15:634
-2.554;8.7987;5.5516;-2.024;7.8329;5.5426;-0.53;0.9658;0.009;-0.1441;-0.5095;-0.6578;274.0;34.7;-9.6;-19.4;302.18;-52.56;18.57;2.0;55.262;19.5194;-96.91549;4332.26;1.8;32.258064;18 / 18;84.0;53.0;3.775;896337;2014-11-08 14:09:16:134
-1.394;8.9076;7.5495;-1.9705;7.0151;6.5632;0.5765;1.8925;0.9863;0.0152;0.3132;-0.1433;330.0;31.8;-6.3;-25.6;308.67;-46.61;13.97;2.0;57.225;19.5194;-96.91549;4332.26;1.8;32.258064;18 / 18;84.0;53.0;3.775;896837;2014-11-08 14:09:16:634
-2.5259;5.4432;4.1725;-2.4887;6.7894;6.6242;-0.0371;-1.3462;-2.4517;-0.3316;-0.2458;-0.237;316.0;33.1;-6.3;-23.2;309.22;-43.81;20.59;2.0;57.399;19.519407;-96.9155;4332.26;1.8;32.258064;18 / 18;84.0;53.0;3.775;897337;2014-11-08 14:09:17:134
-2.9945;1.1911;7.7782;-1.9733;0.3512;9.5996;-1.0213;0.84;-1.8215;-1.2424;0.2964;-2.6815;340.0;24.6;19.4;-29.1;324.36;-16.99;9.48;2.0;54.316;19.519407;-96.9155;4332.26;1.8;32.258064;18 / 18;84.0;53.0;3.775;897838;2014-11-08 14:09:17:635
-5.1505;1.2402;11.6574;-2.8167;-1.3202;9.3002;-2.3338;2.5604;2.3572;0.4748;-0.2019;2.5697;325.0;21.0;31.8;-21.4;333.84;11.46;14.55;2.0;54.282;19.519417;-96.9155;4329.03;1.8;32.258064;19 / 19;84.0;53.0;3.775;898339;2014-11-08 14:09:18:136
-2.8736;0.8954;11.6454;-1.7239;1.3916;9.5531;-1.1498;-0.4961;2.0923;-1.8671;0.0447;-1.4035;276.0;28.3;5.6;-29.2;309.39;-22.2;10.52;2.0;56.241;19.519417;-96.9155;4329.03;1.8;32.258064;19 / 19;84.0;53.0;3.775;898839;2014-11-08 14:09:18:636
-2.8287;3.2597;12.539;-2.2056;-3.3831;8.9365;-0.6231;6.6428;3.6026;0.5462;-0.0312;0.1537;332.0;17.9;33.3;-20.4;334.38;20.18;13.86;2.0;54.17;19.519424;-96.915504;4335.48;1.8;32.258064;19 / 19;84.0;53.0;3.775;899339;2014-11-08 14:09:19:136
-4.3562;-3.4901;10.8026;-1.9789;-6.6088;6.9698;-2.3774;3.1187;3.8329;-0.2378;-0.2493;-0.4501;362.0;12.3;40.2;-4.1;337.11;42.37;15.85;2.0;49.883;19.519424;-96.915504;4335.48;1.8;32.258064;19 / 19;84.0;53.0;3.775;899840;2014-11-08 14:09:19:637
-1.9357;0.258;11.4395;-2.6988;-3.2721;8.842;0.7631;3.5301;2.5975;0.2618;0.0314;0.7563;390.0;17.0;37.9;-14.8;334.62;25.86;15.79;2.0;49.756;19.519436;-96.915504;4338.71;2.7;32.258064;19 / 19;84.0;53.0;3.775;900340;2014-11-08 14:09:20:137
2.5031;4.7896;9.5672;1.0434;0.2105;9.7487;1.4598;4.5791;-0.1815;-1.1156;-3.3252;0.999;386.0;20.4;3.9;-35.9;289.74;-5.45;10.46;2.0;51.404;19.519436;-96.915504;4338.71;2.7;32.258064;19 / 19;84.0;53.0;3.775;900840;2014-11-08 14:09:20:637
-0.905;2.1141;12.4708;-3.4202;-3.8326;8.3537;2.5152;5.9467;4.1171;-1.4128;0.6237;-2.5359;348.0;25.9;27.4;-21.1;322.73;4.27;16.57;2.0;55.499;19.519444;-96.91551;4338.71;2.7;32.258064;19 / 19;84.0;53.0;3.775;901341;2014-11-08 14:09:21:138
-3.7673;-0.7817;8.3456;-2.0591;-0.2503;9.5848;-1.7081;-0.5314;-1.2392;2.1207;-0.8005;1.983;263.0;19.8;25.3;-26.4;329.82;1.46;12.12;2.0;52.24;19.519444;-96.91551;4338.71;2.7;32.258064;19 / 19;84.0;53.0;3.775;901841;2014-11-08 14:09:21:638
-1.2372;-0.1143;8.8729;-2.43;-0.9086;9.4573;1.1928;0.7943;-0.5843;-2.461;0.9979;-2.5633;269.0;23.3;26.5;-23.5;325.73;5.32;14.41;2.0;55.789;19.519457;-96.91552;4338.71;2.7;32.258064;19 / 19;84.0;53.0;3.775;902341;2014-11-08 14:09:22:138
-6.5248;-1.4593;14.9464;-2.2508;-2.5935;9.1857;-4.274;1.1343;5.7607;2.6038;0.0724;3.2539;506.0;23.3;23.5;-23.5;313.11;15.34;13.77;2.0;53.271;19.519457;-96.91552;4338.71;2.7;32.258064;19 / 19;84.0;53.0;3.775;902841;2014-11-08 14:09:22:638
-1.9758;-0.6566;10.7763;-1.948;0.9866;9.5604;-0.0278;-1.6432;1.2159;-1.6754;0.9161;-1.7508;456.0;26.9;18.0;-27.3;315.06;-5.77;11.52;2.0;55.175;19.519468;-96.91553;4338.71;2.7;32.258064;19 / 19;84.0;53.0;3.775;903341;2014-11-08 14:09:23:138
-6.4009;2.4229;16.3434;-2.4324;-1.4134;9.3945;-3.9685;3.8363;6.949;0.8264;-0.0477;0.167;886.0;16.6;37.1;-16.9;336.58;19.76;14.95;2.0;50.412;19.519468;-96.91553;4338.71;2.7;32.258064;19 / 19;84.0;53.0;3.775;903842;2014-11-08 14:09:23:639
0.4339;9.2111;6.6074;2.5147;8.8705;3.3409;-2.0807;0.3406;3.2665;0.2735;-3.0006;6.5927;150.0;15.1;-29.8;-26.5;265.53;-64.76;-36.97;2.0;54.771;19.51948;-96.915535;4332.26;2.7;32.258064;19 / 19;84.0;53.0;3.775;904342;2014-11-08 14:09:24:139
4.8303;-1.8208;-7.9912;7.1822;1.7599;-6.4412;-2.3519;-3.5807;-1.55;3.113;-0.2613;0.783;64.0;-20.7;-36.8;7.1;187.74;-23.68;-117.3;2.0;47.776;19.51948;-96.915535;4332.26;2.7;32.258064;19 / 19;84.0;53.0;3.775;904842;2014-11-08 14:09:24:639
-0.8727;-1.9004;-1.7017;5.7122;5.3711;-5.8901;-6.5849;-7.2715;4.1884;-4.525;0.4943;-2.0602;55.0;10.8;-40.4;-0.2;159.64;5.97;-134.97;2.0;48.865;19.5195;-96.91554;4329.03;4.5;32.258064;19 / 19;84.0;53.0;3.775;905342;2014-11-08 14:09:25:139
-5.3534;0.9547;17.5471;-2.6857;-0.0675;9.4315;-2.6678;1.0221;8.1156;-2.7518;1.7465;-5.7961;1541.0;11.5;40.7;0.7;343.92;0.39;15.89;2.0;47.975;19.5195;-96.91554;4329.03;4.5;32.258064;19 / 19;84.0;53.0;3.775;905844;2014-11-08 14:09:25:641
-10.6057;-4.9398;19.6127;-0.0767;7.7195;6.0476;-10.529;-12.6593;13.5651;5.7362;-0.5127;4.0294;1605.0;27.1;0.6;-32.2;314.44;-51.92;0.73;2.0;60.365;19.519516;-96.91555;4332.26;4.5;32.258064;19 / 19;84.0;53.0;3.775;906344;2014-11-08 14:09:26:141
